title,url,date,summary,section
Χρυσοχοΐδης: Σαφής και καθαρή εντολή στην ΕΛ.ΑΣ να διαφυλάξει την ασφάλεια των διαδηλωτών για τα Τέμπη,https://www.protagon.gr/epikairotita/xrysoxo%ce%90dis-safis-kai-kathari-entoli-stin-el-as-na-diafylaksei-tin-asfaleia-twn-diadilwtwn-gia-ta-tebi-44343099527,2025-02-26,"Χρέος της πολιτείας να μεριμνήσει ώστε όποιος επιθυμεί, να ασκήσει το δικαίωμά του στην ελεύθερη έκφραση. Και...",
Τέμπη: Ποιοι απεργούν την Παρασκευή,https://www.protagon.gr/epikairotita/tebi-poioi-apergoun-tin-paraskevi-44343099386,2025-02-26,"Συνδικάτα, ομοσπονδίες, σύλλογοι, ενώσεις και φορείς έχουν ανακοινώσει ότι θα λάβουν μέρος στην 24ωρη πανελλαδική απεργία της Παρασκευής, συμμετέχοντας στις δράσεις...",
Μητσοτάκης για Τέμπη: «Κάποιοι επιθυμούν να μετατρέψουν το συλλογικό πένθος σε ευκαιρία διχασμού»,https://www.protagon.gr/epikairotita/mitsotakis-gia-tebi-kapoioi-epithymoun-na-metatrepsoun-to-syllogiko-penthos-se-efkairia-dixasmou-44343099219,2025-02-26,Η Αστυνομία θα είναι στις συγκεντρώσεις για να προστατεύσει τους συμμετέχοντες και το συνταγματικό δικαίωμα της ειρηνικής...,
Τέμπη: Συγγενείς θυμάτων ζητούν από τον ΕΟΔΑΣΑΑΜ αναβολή ανακοίνωσης του πορίσματος,https://www.protagon.gr/epikairotita/tebi-syggeneis-thymatwn-zitoun-apo-ton-eodasaam-anavoli-anakoinwsis-tou-porismatos-44343099236,2025-02-26,Ο Εθνικός Οργανισμός Διερεύνησης Αεροπορικών και Σιδηροδρομικών Ατυχημάτων και Ασφάλειας Μεταφορών έχει προγραμματίσει να παρουσιάσει την έκθεσή...,
Αντιψυχωσικό φάρμακο έπαιρνε ο Καλογήρου – «Δεν συνδέεται με τα Τέμπη η υπόθεση»,https://www.protagon.gr/epikairotita/antipsyxwsiko-farmako-epairne-o-kalogirou-den-syndeetai-me-ta-tebi-i-ypothesi-44343099109,2025-02-26,Απέκρυψαν ή παρέλειψαν να ενημερώσουν τις Αρχές οι γονείς για το γεγονός ότι ο γιος τους λάμβανε...,
Τα Τέμπη ως Κολυμβήθρα του Σιλωάμ,https://www.protagon.gr/apopseis/ta-tebi-ws-kolymvithra-tou-silwam-44343098726,2025-02-25,"Οποιος συντάσσεται με τη γενική αγανάκτηση και ακριβώς με τον τρόπο που εμείς θέλουμε, είναι φίλος μας· κι ας είναι ο...",
Χατζηδάκης για Τέμπη: «Κάποιοι διεκδικούν πολιτικάντικα το μονοπώλιο της συμπόνιας»,https://www.protagon.gr/epikairotita/xatzidakis-gia-tebi-kapoioi-diekdikoun-politikantika-to-monopwlio-tis-sybonias-44343098601,2025-02-25,"«Την ώρα που υπάρχει αυτή η έξαλλη αντιπολίτευση, είναι δεδομένο ότι υπάρχει απόλυτη αναξιοπιστία στα κόμματα της...",
"Φλωρίδης για Τέμπη: Υπάρχουν 40 κατηγορούμενοι, για ποια συγκάλυψη μιλάμε;",https://www.protagon.gr/epikairotita/flwridis-gia-tebi-yparxoun-40-katigoroumenoi-gia-poia-sygkalypsi-milame-44343098371,2025-02-25,«Μένουν πονηρά στο να φύγει ο Μητσοτάκης αλλά δεν σηκώνει κάποιος το χέρι να πει ποιος θέλει...,
Συγγενείς θυμάτων στο Μάτι: Γιατί δεν θα πάμε στο Σύνταγμα για τα Τέμπη,https://www.protagon.gr/epikairotita/syggeneis-thymatwn-sto-mati-giati-den-tha-pame-sto-syntagma-gia-ta-tebi-44343098265,2025-02-25,"Συμπαραστεκόμαστε, είμαστε δίπλα σε κάθε γονιό που έχασε το παιδί του, η πόλωση, ωστόσο, που έχει δημιουργηθεί...",
Παρέμβαση Σαμαρά για τα Τέμπη: «Δεν νοείται η κυβέρνηση να αντιδικεί με τους συγγενείς των θυμάτων»,https://www.protagon.gr/epikairotita/paremvasi-samara-gia-ta-tebi-den-noeitai-i-kyvernisi-na-antidikei-me-tous-syggeneis-twn-thymatwn-44343098288,2025-02-25,"«Από μια ειρηνική εκδήλωση διαμαρτυρίας δεν απειλείται η δημοκρατική ομαλότητα, όπως δεν απειλήθηκε πριν ένα μήνα», είπε...",
Πρώτη σύλληψη για προτροπή σε βιαιοπραγίες στη συγκέντρωση για τα Τέμπη – τι έγραφε ο 50χρονος,https://www.protagon.gr/epikairotita/prwti-syllipsi-gia-protropi-se-viaiopragies-sti-sygkentrwsi-gia-ta-tebi-ti-egrafe-o-50xronos-44343097618,2025-02-24,"Ταυτοποιήθηκε και συνελήφθη από την Κρατική Ασφάλεια, 50χρονος ο οποίος καλούσε σε «χάος, δαγκωτό» στα συλλαλητήρια της...",
"Νέα απάντηση από τον Αρειο Πάγο στην παραφιλολογία για τα Τέμπη και τα «πυρά» σε Κλάπα, Αδειλίνη και ανακριτή Μπακαΐμη",https://www.protagon.gr/epikairotita/nea-apantisi-apo-ton-areio-pago-stin-parafilologia-gia-ta-tebi-kai-ta-pyra-se-klapa-adeilini-kai-anakriti-baka%ce%90mi-44343097573,2025-02-24,"«Η ηγεσία της Δικαιοσύνης οφείλει, οπωσδήποτε, να προβαίνει στις απαραίτητες ενημερώσεις, για όποιον βεβαίως ενδιαφέρεται να αντιληφθεί...",
Τέμπη: Ποιοι συμμετέχουν στην πανελλαδική απεργία της Παρασκευής – κλειστά θέατρα και κέντρα διασκέδασης,https://www.protagon.gr/epikairotita/tebi-poioi-symmetexoun-stin-panelladiki-apergia-tis-paraskevis-kleista-theatra-kai-kentra-diaskedasis-44343097476,2025-02-24,Δεμένα τα πλοία στα λιμάνια. Ακυρώσεις πτήσεων. Πώς θα κινηθούν τα μέσα μαζικής μεταφοράς στην Αθήνα...,
Εισαγγελική έρευνα για αναρτήσεις προτροπής σε βιαιοπραγίες στις συγκεντρώσεις για τα Τέμπη,https://www.protagon.gr/epikairotita/eisaggeliki-erevna-gia-anartiseis-protropis-se-viaiopragies-stis-sygkentrwseis-gia-ta-tebi-44343097267,2025-02-23,"Να ταυτοποιηθούν οι λογαριασμοί, ζήτησε ο αρμόδιος εισαγγελέας από τη Δίωξη Ηλεκτρονικού Εγκλήματος",
Hellenic Train: Ο μετασχηματιστής «η κύρια πηγή» της έκρηξης στα Τέμπη,https://www.protagon.gr/epikairotita/hellenic-train-o-metasximatistis-i-kyria-pigi-tis-ekriksis-sta-tebi-44343097172,2025-02-23,"Σύμφωνα με στοιχεία που παρουσιάζει το ethnos.gr, στο πόρισμα της εταιρείας σημειώνεται πως το βαγόνι Β2 κάηκε εντελώς επειδή ένα τμήμα...",
Το τελικό πόρισμα για τα Τέμπη,https://www.protagon.gr/epikairotita/to-teliko-porisma-gia-ta-tebi-44343096911,2025-02-22,"H έκθεση του ΕΟΔΑΣΑΑΜ δεν δίνει οριστικές απαντήσεις για τις εκρήξεις μετά τη σύγκρουση, σύμφωνα με ρεπορτάζ της «Καθημερινής». Ωστόσο η...",
Βίντεο εμπορικής στα Τέμπη: Κατατέθηκε η ένσταση ακυρότητας για το πόρισμα των πραγματογνωμόνων,https://www.protagon.gr/epikairotita/vinteo-eborikis-sta-tebi-katatethike-i-enstasi-akyrotitas-gia-to-porisma-twn-pragmatognwmonwn-44343095882,2025-02-20,"Κατόπιν σχετικού αιτήματος δικηγόρου-πατέρα θύματος στο πολύνεκρο σιδηροδρομικό δυστύχημα, το Συμβούλιο Εφετών αποφασίζει για την αναβάθμιση των...",
Βουλή: 5 Μαρτίου η προ ημερησίας για τα Τέμπη – Σφοδρή επίθεση Μαρινάκη σε Φάμελλο,https://www.protagon.gr/epikairotita/vouli-5-martiou-i-pro-imerisias-gia-ta-tebi-sfodri-epithesi-marinaki-se-famello-44343095795,2025-02-20,Mία ημέρα νωρίτερα η συζήτηση επί της πρότασης για τη σύσταση προανακριτικής επιτροπής. Ο κυβερνητικός εκπρόσωπος για...,
Δημοσκόπηση Alco: Το 43% των ψηφοφόρων της ΝΔ πιστεύουν ότι έγινε συγκάλυψη στα Τέμπη,https://www.protagon.gr/epikairotita/dimoskopisi-alco-to-43-twn-psifoforwn-tis-nd-pistevoun-oti-egine-sygkalypsi-sta-tebi-44343095588,2025-02-19,"Σκηνικό ανασύνθεσης –αν όχι αποσύνθεσης– του εκλογικού χάρτη διαμορφώνει η σιδηροδρομική τραγωδία των Τεμπών, καθώς η δυσπιστία...",
Τέμπη: Η Hellenic Train απαντά στα περί απόκρυψης των ηχητικών,https://www.protagon.gr/epikairotita/tebi-i-hellenic-train-apanta-sta-peri-apokrypsis-twn-ixitikwn-44343094828,2025-02-19,"Στη σχετική ανακοίνωσή της, η εταιρεία επαναλαμβάνει ότι βρίσκεται στη διάθεση της Δικαιοσύνης και των αρμόδιων αρχών, «στηρίζοντας τις έρευνες με...",
Τέμπη: Απειλητικά μηνύματα για τη ζωή τους δέχονται η Πρόεδρος και η Eισαγγελέας του Αρείου Πάγου,https://www.protagon.gr/epikairotita/tebi-apeilitika-minymata-gia-ti-zwi-tous-dexontai-i-proedros-kai-i-eisaggeleas-tou-areiou-pagou-44343091758,2025-02-13,"Φέρονται να έγιναν δύο απειλητικά τηλεφωνήματα στο γραφείο της ανώτατης δικαστικής λειτουργού, η οποία έγινε επίσης αποδέκτης...",
"Τέμπη: Τα νέα βίντεο δείχνουν το εμπορικό τρένο, λένε οι πραγματογνώμονες",https://www.protagon.gr/epikairotita/tebi-afthentika-ta-vinteo-tis-eborikis-amaksostoixias-lene-oi-pragmatognwmones-44343091642,2025-02-13,Η έκθεση αφορά την ταυτοποίηση του εικονιζόμενου συρμού με την εμπορική αμαξοστοιχία 63503 χωρίς να πιστοποιεί...,
Τέμπη: Μήνυση Καρυστιανού στον εφέτη ανακριτή,https://www.protagon.gr/epikairotita/minysi-karystianou-ston-efeti-anakriti-44343091532,2025-02-13,Πειθαρχικές διώξεις στη δικηγόρο που καλούσε να τραμπουκίσουν διαδικτυακά τον ανακριτή Μπακαΐμη,
Οξεία αντίδραση ΠΑΣΟΚ μετά την αντιπαράθεση Μάντζου – Λαζαρίδη για το… «game changer» στα Τέμπη,https://www.protagon.gr/epikairotita/okseia-antidrasi-pasok-meta-tin-antiparathesi-mantzou-lazaridi-gia-to-game-changer-sta-tebi-44343091228,2025-02-13,"Αφορμή, η αποστροφή του βουλευτή Καβάλας ότι «αν αποδειχθεί πως τα βίντεο είναι γνήσια, μιλάμε πλέον για...",
Ενωση Δικαστών & Εισαγγελέων για Τέμπη: Καθήκον μας το αίτημα εκατομμυρίων πολιτών για απονομή Δικαιοσύνης,https://www.protagon.gr/epikairotita/enwsi-dikastwn-eisaggelewn-gia-tebi-kathikon-mas-to-aitima-ekatommyriwn-politwn-gia-aponomi-dikaiosynis-44343090687,2025-02-12,Οι πολίτες μπορούν να είναι βέβαιοι ότι η Δικαιοσύνη θα ανταποκριθεί στο δίκαιο κοινωνικό αίτημα για αποκάλυψη...,
Πλακιάς για βίντεο: Πρόκειται όντως για την εμπορική στα Τέμπη – το ερώτημα όμως παραμένει,https://www.protagon.gr/epikairotita/plakias-gia-vinteo-prokeitai-ontws-gia-tin-eboriki-sta-tebi-to-erwtima-omws-paramenei-44343090182,2025-02-11,"Με τη φράση «δεν μπορεί να το αμφισβητήσει κανείς«, ο πατέρας που έχασε τις δίδυμες κόρες του...",
Φλωρίδης: Υποδειγματική η ανακριτική διαδικασία στα Τέμπη,https://www.protagon.gr/epikairotita/flwridis-ypodeigmatiki-i-anakritiki-diadikasia-sta-tebi-44343089879,2025-02-11,"«Ο χρονικός ορίζοντας για να περαιωθεί η ανάκριση δεν είναι μακριά», εκτίμησε ο υπουργός Δικαιοσύνης, με την παράλληλη επισήμανση ότι σε...",
Τέμπη: Εφοδος της ΕΛ.ΑΣ. στην εταιρεία security που έδωσε τα νέα βίντεο,https://www.protagon.gr/epikairotita/tebi-efodos-tis-el-as-stin-etaireia-security-pou-edwse-ta-nea-vinteo-44343089635,2025-02-10,Στόχος είναι να διαπιστωθεί αν τα βίντεο που παραδόθηκαν στο γραφείο του ανακριτή είναι τα ίδια με...,
Τέμπη: Τα βίντεο δεν επουλώνουν το τραύμα,https://www.protagon.gr/apopseis/tebi-ta-vinteo-den-epoulwnoun-to-travma-44343089132,2025-02-10,"Ενα από τα προβλήματα της κυβέρνησης (και κυρίως της χώρας) είναι η κρίση αξιοπιστίας των θεσμών. Για τα Τέμπη, το καλύτερο...",
Τέμπη: Κατεπείγουσα έρευνα για τα βίντεο του εμπορικού τρένου – εντολή εφέτη ανακριτή να ελεγχθεί το υλικό,https://www.protagon.gr/epikairotita/katepeigousa-erevna-gia-ta-vinteo-tou-eborikou-trenou-entoli-efeti-anakriti-na-elegxthei-to-yliko-44343089122,2025-02-10,"Στο έγγραφό του προς τους δύο πραγματογνώμονες, ο κ. Μπακαΐμης ζητεί να ολοκληρωθεί η σχετική έκθεση «στον...",
"Ανδρουλάκης για Τέμπη: Δεν υπάρχει παραπλανημένος Πρωθυπουργός, αλλά ενορχηστρωτής",https://www.protagon.gr/epikairotita/androulakis-gia-tebi-den-yparxei-paraplanimenos-prwthypourgos-alla-enorxistrwtis-44343088862,2025-02-09,"«Οποιος έχει συγκεκριμένες ευθύνες που περιγράφονται στα πορίσματα της ελληνικής και ευρωπαϊκής δικαιοσύνης για την τραγωδία, από...",
Τα Τέμπη και οι νέες ισορροπίες στα άκρα,https://www.protagon.gr/apopseis/ta-tebi-kai-oi-nees-isorropies-sta-akra-44343088624,2025-02-09,"Τα Τέμπη και ένας αγανακτισμένος λαός στην πλατεία είναι ο ιδανικός βιότοπος για τη Ζωή και το κόμμα της. Αντίθετα, οι...",
"Τέμπη: Είχαν ζητηθεί βίντεο μόνο για το επιβατικό τρένο, λέει ο δικηγόρος της Interstar Security",https://www.protagon.gr/epikairotita/tebi-eixan-zitithei-vinteo-mono-gia-to-epivatiko-treno-leei-o-dikigoros-tis-interstar-security-44343088636,2025-02-08,"«Δεν υπήρξε καμία καθυστέρηση, δεν ζητήθηκε τίποτα που να αφορά την εμπορική αμαξοστοιχία», αναφέρει ο πληρεξούσιος δικηγόρος...",
Πόλεμος ΝΔ – ΠΑΣΟΚ για τα Τέμπη: «Ο Ανδρουλάκης άργησε να εμπιστευθεί τη Δικαιοσύνη»,https://www.protagon.gr/epikairotita/polemos-nd-pasok-gia-ta-tebi-o-androulakis-argise-na-ebistefthei-ti-dikaiosyni-44343088609,2025-02-08,«Πολύ σύντομα θα βρεθεί στη δύσκολη γι' αυτόν θέση να παραδεχθεί ότι δεν υπήρξε καμία συγκάλυψη από...,
Μαρινάκης για Τέμπη: «Oλα στο φως – Γι’ αυτό και πάμε σε Προανακριτική»,https://www.protagon.gr/epikairotita/marinakis-gia-tebi-ola-sto-fws-giafto-kai-pame-se-proanakritiki-44343088541,2025-02-08,«Δεν υπάρχει συγκάλυψη από αμέλεια ή εκ παραλείψεως... Για την αντιπολίτευση φαίνεται ότι πιο σημαντική από την...,
Τέμπη: Τι δείχνουν τα νέα βίντεο στη δικογραφία,https://www.protagon.gr/epikairotita/tebi-ti-deixnoun-ta-dyo-nea-vinteo-sti-dikografia-44343088327,2025-02-07,"Στη διάθεση του ανακριτή έχει τεθεί νέο οπτικό υλικό το οποίο, σύμφωνα με τον εκπρόσωπο εμπλεκόμενης εταιρείας, φέρεται να εικονίζει την...",
Τέμπη: Βρέθηκαν χαμένα βίντεο του εμπορικού τρένου;,https://www.protagon.gr/epikairotita/tebi-vrethikan-ta-xamena-vinteo-tou-eborikou-trenou-44343088222,2025-02-07,"Καταθέσαμε τρία στον ανακριτή, λέει ο δικηγόρος Βασίλης Καπερνάρος. Διακρίνεται καθαρά πως «δεν υπάρχουν δεξαμενές», υποστηρίζει, δίνοντας μία διαφορετική εκδοχή για...",
Τέμπη: Ολοκληρώθηκε το μαθητικό συλλαλητήριο στην Αθήνα – Συγκεντρώσεις σε όλη τη χώρα,https://www.protagon.gr/epikairotita/xwris-stasi-to-metro-se-syntagma-kai-panepistimio-apo-tis-11-00-44343087761,2025-02-07,Άνοιξαν οι σταθμοί του μετρό Σύνταγμα και Πανεπιστήμιο - Στην κυκλοφορία σταδιακά οι δρόμοι και στο...,
«Εισβολή» Ρουβίκωνα στη Βουλή για τα Τέμπη,https://www.protagon.gr/epikairotita/ellada/paremvasi-rouvikwna-sti-vouli-gia-ta-tebi-44343086880,2025-02-05,Σήκωσαν πανό που έγραφε «Συγκάλυψη» μέσα στην αίθουσα της Γερουσίας,
Εάν κατέβαινε ο Θεός μετά τα Τέμπη…,https://www.protagon.gr/apopseis/ean-katevaine-o-theos-meta-ta-tebi-44343084642,2025-02-05,"Καλώ τον Θεό και εκείνος κατεβαίνει. Θεέ, απόδωσε ενοχές. Κατακεραύνωσε όσους ευθύνονται! Ο Θεός τα γνωρίζει όλα. Δεν χρειάζεται κάμερες και...",
Η κλεψύδρα που αδειάζει για τα Τέμπη,https://www.protagon.gr/themata/i-klepsydra-pou-adeiazei-gia-ta-tebi-44343085077,2025-02-05,"Οι αριθμοί που συνοδεύουν τη δικογραφία για την τραγωδία είναι εντυπωσιακοί, επηρεάζοντας και την ουσία της υπόθεσης, ακόμη και τους όρους...",
"Πόρισμα για Τέμπη: Δύο εκρήξεις – 3,5 έως 4 τόνοι καυσίμου στο τρίτο βαγόνι της εμπορικής αμαξοστοιχίας",https://www.protagon.gr/epikairotita/porisma-gia-tebi-dyo-ekrikseis-35-ews-4-tonoi-kafsimou-sto-trito-vagoni-tis-eborikis-amaksostoixias-44343086297,2025-02-05,"Σύμφωνα με το πόρισμα που αναμένεται να παρουσιαστεί επισήμως στα τέλη του μήνα, κανένα από τα εμπλεκόμενα...",
"Τέμπη: «Ναι» ΣΥΡΙΖΑ σε ΠΑΣΟΚ για Προανακριτική, επιμένει και για πρόταση μομφής",https://www.protagon.gr/epikairotita/politiki/tebi-nai-syriza-se-pasok-gia-proanakritiki-epimenei-kai-gia-protasi-momfis-44343085995,2025-02-04,"«Μετά και τα νέα στοιχεία, η άμεση υποβολή πρότασης μομφής κατά του πρωθυπουργού και της κυβέρνησης του...",
Χατζηδάκης: Θα υπάρξει κάθαρση για τα Τέμπη – θα φανεί ότι δεν κρύψαμε τίποτα,https://www.protagon.gr/epikairotita/xatzidakis-tha-yparksei-katharsi-gia-ta-tebi-tha-fanei-oti-den-krypsame-tipota-44343085647,2025-02-04,"Συντεταγμένη δόμηση και πολεοδομικοί κανόνες, με σεβασμό στην αρχιτεκτονική κληρονομιά και το περιβάλλον, αλλιώς η Ελλάδα δεν...",
Πολιτικοί «προσεισμοί» με επίκεντρο τα Τέμπη,https://www.protagon.gr/apopseis/politikoi-proseismoi-me-epikentro-ta-tebi-44343085110,2025-02-03,"Στο Μαξίμου αναζητείται ψυχραιμία και ρεαλιστική στρατηγική, με την επίγνωση ότι το βαρύ κλίμα θα διατηρηθεί επί μακρόν. Την ίδια στιγμή,...",
Τέμπη: Η κυβέρνηση δεν αμφισβητεί το πόρισμα του πανεπιστημίου της Γάνδης για το φορτίο του εμπορικού τρένου,https://www.protagon.gr/epikairotita/tebi-i-kyvernisi-den-amfisvitei-to-porisma-tou-panepistimiou-tis-gandis-gia-to-fortio-tou-eborikou-trenou-44343085176,2025-02-03,«Δεν έχω κανέναν λόγο να το αμφισβητήσω το συγκεκριμένο δημοσίευμα» το χαρακτηριστικό σχόλιο του κυβερνητικού εκπροσώπου για...,
Πιέζει τον Κακλαμάνη για προ ημερησίας συζήτηση για τα Τέμπη ο Φάμελλος,https://www.protagon.gr/epikairotita/piezei-ton-kaklamani-gia-pro-imerisias-syzitisi-gia-ta-tebi-o-famellos-44343085129,2025-02-03,Εχει παρέλθει μια εβδομάδα από την κατάθεση του αιτήματος του ΣΥΡΙΖΑ και η συζήτηση δεν έχει εισαχθεί...,
Τέμπη: Πρώτη δικαστική αποζημίωση σε οικογένεια νεκρού – Καταδίκη για Hellenic Train και ΟΣΕ,https://www.protagon.gr/epikairotita/tebi-prwti-dikastiki-apozimiwsi-se-oikogeneia-nekrou-katadiki-gia-hellenic-train-kai-ose-44343084334,2025-02-01,"Το δικαστήριο επιδίκασε στη σύζυγο και κάθε ένα από τα τρία παιδιά του θανόντος από 200.000 ευρώ, συνολικά 800.000...",
Τέμπη: Ποινικές διώξεις σε τέσσερα στελέχη της Πυροσβεστικής,https://www.protagon.gr/epikairotita/tebi-poinikes-diwkseis-se-tessera-stelexi-tis-pyrosvestikis-44343084245,2025-02-01,"Η Εισαγγελία Εφετών Λάρισας εγκαλεί τους τέσσερις αξιωματικούς της ΠΥ για πράξεις και παραλείψεις στο πεδίο, επιβεβαιώνοντας εμμέσως τις ενστάσεις των...",
Πυροσβεστική: ΕΔΕ για τους χειρισμούς αξιωματούχων στα Τέμπη,https://www.protagon.gr/epikairotita/pyrosvestiki-ede-gia-tous-xeirismous-aksiwmatouxwn-sta-tebi-44343084181,2025-01-31,Τα στελέχη που υπηρετούσαν στη Διεύθυνση Αντιμετώπισης Εγκλημάτων Εμπρησμού έφτασαν στα Τέμπη στις 2 Μαρτίου 2023 και αποχώρησαν ένα 24ωρο αργότερα...,
"Σκέρτσος για Τέμπη: «Αν δεν ήμουν πολιτικό πρόσωπο, θα κατέβαινα και εγώ στην πορεία»",https://www.protagon.gr/epikairotita/skertsos-gia-tebi-an-den-imoun-politiko-proswpo-tha-katevaina-kai-egw-stin-poreia-44343083594,2025-01-31,"«Αν είχα την παραμικρή υπόνοια ότι υπάρχει συγκάλυψη, θα είχα φύγει από την κυβέρνηση», δήλωσε ο υπουργός...",
Ακαρπη και η δεύτερη ψηφοφορία για εκλογή ΠτΔ εν μέσω σύγκρουσης για τα Τέμπη,https://www.protagon.gr/epikairotita/defteri-psifoforia-gia-eklogi-ptd-en-mesw-sygkrousis-gia-ta-tebi-44343083483,2025-01-31,Δεν επετεύχθη η αυξημένη πλειοψηφία των 200 βουλευτών. Εν αναμονή τη προ ημερησίας στη Βουλή και καθώς...,
"Πιερρακάκης για Τέμπη: Αν προκύψουν στοιχεία κατά της Hellenic Train, θα καταγγείλουμε τη σύμβαση",https://www.protagon.gr/epikairotita/pierrakakis-gia-tebi-an-prokypsoun-stoixeia-kata-tis-hellenic-train-tha-kataggeiloume-ti-symvasi-44343083482,2025-01-31,«Aυτή η εταιρεία δεν έχει θέση στη χώρα μας... αν αποδειχτεί ότι δεν τηρήθηκαν όλες οι συνθήκες...,
Τέμπη: Διπλή ζημιά αν τα λόγια δεν γίνουν πράξη,https://www.protagon.gr/apopseis/tebi-dipli-zimia-an-ta-logia-den-ginoun-praksi-44343082767,2025-01-30,Το γεγονός ότι ο Πρωθυπουργός διάλεξε το σωστό στρατόπεδο επιλέγοντας να «τσαλακωθεί» δεν μειώνει τις απαιτήσεις που έχουν οι πολίτες. Αν...,
Τέμπη: Καλείται ως ύποπτος ο πρώην CEO της Hellenic Train,https://www.protagon.gr/epikairotita/tebi-kaleitai-ws-ypoptos-o-prwin-ceo-tis-hellenic-train-44343083262,2025-01-30,O Μαουρίτσιο Καποτόρτο καλείται να δώσει εξηγήσεις για ψευδή κατάθεση ενώπιον της Εξεταστικής Επιτροπής της Βουλής,
Κικίλιας για Τέμπη: Ο Μητσοτάκης «θα πάρει κεφάλια»,https://www.protagon.gr/epikairotita/kikilias-gia-tebi-o-mitsotakis-tha-parei-kefalia-44343082911,2025-01-30,"«Αδιανόητα τα περί συγκάλυψης, δεν το δέχομαι, το αποκρούω, σφίγγεται το στομάχι μου», παρατήρησε χαρακτηριστικά ο υπουργός Πολιτικής Προστασίας, ταυτόχρονα όμως...",
"«Μπίρες, σύρματα, άδεια κοντέινερ»: Η Hellenic Train «απάντησε» τι περιείχαν τα 13 βαγόνια της εμπορικής στα Τέμπη",https://www.protagon.gr/epikairotita/byres-syrmata-kai-adeia-konteiner-i-hellenic-train-apantise-ti-perieixe-to-fortio-tis-eborikis-sta-tebi-44343082712,2025-01-30,Με αναδημοσίευση παλαιότερης ανακοίνωσης η «απάντηση» της εταιρείας μετά τα όσα είπε στη συνέντευξή του στον Αlpha...,
"Μητσοτάκης για Τέμπη: «Με αυτά που γνωρίζω σήμερα, δεν θα έλεγα αυτά που είπα»",https://www.protagon.gr/epikairotita/mitsotakis-me-afta-pou-gnwrizw-simera-den-tha-elega-afta-pou-eipa-44343082527,2025-01-29,"«Δεν έκανα λάθος, μετέφερα τις πληροφορίες που είχα», είπε χαρακτηριστικά o Πρωθυπουργός για τις διαβεβαιώσεις του, το...",
Η κυβέρνηση λέει «ναι» σε Προανακριτική για τα Τέμπη,https://www.protagon.gr/epikairotita/i-kyvernisi-leei-nai-se-proanakritiki-gia-ta-tebi-44343081969,2025-01-29,Εφόσον η Δικαιοσύνη στείλει στη Βουλή φάκελο για ποινικές ευθύνες συγκεκριμένων πολιτικών προσώπων. Απάντηση Μαρινάκη στις κατηγορίες της αντιπολίτευσης περί συγκάλυψης....,
Τα λάθη που εγκλώβισαν το Μαξίμου στα Τέμπη,https://www.protagon.gr/apopseis/ta-lathi-pou-egklwvisan-to-maksimou-sta-tebi-44343081414,2025-01-29,"Είναι προφανές έπειτα από δύο χρόνια ότι οι διαβεβαιώσεις που δέχθηκε ο Πρωθυπουργός για το πολύνεκρο δυστύχημα σε πρώτο χρόνο ήταν,...",
Αγαπηδάκη στη Βουλή: Ο Βελόπουλος δεν μπορεί να υποδύεται τον δικαστή για τα Τέμπη,https://www.protagon.gr/epikairotita/agapidaki-sti-vouli-o-velopoulos-den-borei-na-ypodyetai-ton-dikasti-gia-ta-tebi-44343081492,2025-01-28,Στην αντεπίθεση η αναπληρώτρια υπουργός Υγείας μετά τη σκληρή επίθεση του επικεφαλής της Ελληνικής Λύσης στην κυβέρνηση...,
Μαρινάκης για Τέμπη: Ενας που θέλει να συγκαλύψει θα πήγαινε σε τρίτο πόρισμα για την έκρηξη;,https://www.protagon.gr/epikairotita/marinakis-gia-tebi-enas-pou-thelei-na-sygkalypsei-tha-pigaine-se-trito-porisma-gia-tin-ekriksi-44343081909,2025-01-28,"«Εχει πέσει η Δικαιοσύνη σε κάποιο όνομα πολιτικού, το έχει στείλει στη Βουλή για ποινικές ευθύνες και...",
"Στα μέσα Φεβρουαρίου το πόρισμα του ΕΜΠ για τα Τέμπη – Φλωρίδης: Ο κόσμος είπε «τι θα γίνει, βρε παιδιά;»",https://www.protagon.gr/epikairotita/sta-mesa-fevrouariou-to-porisma-tou-eb-gia-ta-tebi-flwridis-o-kosmos-eipe-ti-tha-ginei-vre-paidia-44343081261,2025-01-28,"«ΠΑΣΟΚ και ΣΥΡΙΖΑ δεν ψήφισαν τις διατάξεις που φέραμε για να γίνει η δίκη γρήγορα», υπενθύμισε, ως...",
Φλωρίδης για Τέμπη: Το μόνο που μένει για να ολοκληρωθεί η ανακριτική διαδικασία είναι η έκθεση του ΕΜΠ,https://www.protagon.gr/epikairotita/politiki/flwridis-gia-tebi-to-mono-pou-menei-gia-na-oloklirwthei-i-anakritiki-diadikasia-einai-i-ekthesi-tou-polytexneiou-44343081133,2025-01-27,"Μόλις παραδοθεί η πραγματογνωμοσύνη και ο ανακριτής περαιώσει την ανάκριση, θα υποβάλει στον εισαγγελέα τη δικογραφία. Στη...",
Τέμπη: Μικροπωλητές και μεγαλέμποροι ευαισθησίας,https://www.protagon.gr/apopseis/tebi-mikropwlites-kai-megaleboroi-evaisthisias-44343080547,2025-01-27,Δίπλα στους συγγενείς και στους δεκάδες χιλιάδες ανθρώπους που ζήτησαν απαντήσεις για την τραγωδία των Τεμπών «στήνουν τραπεζάκι» μικρά και μεγάλα...,
